entity_type,dict_key,mention_count,row_count,sources,canonical_names
PN,i-šu-hu-um,1,1,lexicon,Išuḫu
PN,ma-nu-ki-a-šur-ma,1,1,lexicon; onomasticon,Mannum-kī-Aššur
PN,i-dí-na-a,1,1,lexicon,Iddinā
PN,ni-ni-ma,1,1,lexicon; onomasticon,Nini
PN,ù-lu,1,1,lexicon; onomasticon,Ulu
PN,sig5-pí-i-a-šur,1,1,lexicon; onomasticon,Damiq-pi-Aššur; Damiq-pī-Aššur
PN,bu-ut-qum,1,1,lexicon,Butqu
PN,a-nu-um-ì-lí,1,1,lexicon; onomasticon,Anum-ilī
PN,ha-ta-ah-šu,1,1,lexicon,Ḫadaḫšu
PN,ṣí-lá-bi4-im,1,1,lexicon,Ṣilli-abu
PN,zi-qí-qí,1,1,lexicon,Zigigi
PN,i-tù-ur-dingir,1,1,lexicon; onomasticon,Itūr-ilī
PN,ša-at-a-šùr,1,1,lexicon; onomasticon,Šāt-Aššur
PN,ša-at-a-šur,1,1,lexicon; onomasticon,Šāt-Aššur
PN,ib-na-a,1,1,lexicon,Ibnā
PN,bi-sá-a,1,1,lexicon,Bisā
PN,lá-ma-<gap>,1,1,onomasticon,Lama-<gap>
PN,ha-ar-lá,1,1,lexicon; onomasticon,Harla; Ḫarla
PN,ša-li-wa-ar-dí,1,1,lexicon; onomasticon,Šalimmuh; Šalimmuḫ
PN,puzur4-ša-du-we,1,1,lexicon; onomasticon,Puzur-Šadue; Puzur-šaduē
PN,a-ší-ú-ma-an,1,1,lexicon; onomasticon,Wašiuman
PN,tí-da,1,1,lexicon; onomasticon,Dida; Didā
PN,a-ra-ší-ha-tal,1,1,lexicon,Araššig-Atal
PN,ki-a,1,1,lexicon,Kia
PN,ku-ku-wa-ma,1,1,lexicon; onomasticon,Kukua
PN,a-la-ba-am,1,1,lexicon,Ali-abu
PN,a-bi-lá,1,1,lexicon; onomasticon,Abela
PN,a-bi-la,1,1,lexicon; onomasticon,Abela
PN,la-dí-a-am-ma,1,1,lexicon; onomasticon,Ladia; Ladiā
PN,bé-lúm-ba-ni-ma,1,1,lexicon; onomasticon,Belum-bani; Bēlum-bāni; Bēlum-bānī
PN,lá-li-a-ma,1,1,lexicon; onomasticon,Lalia
PN,ú-ri-šu-uš,1,1,lexicon; onomasticon,Uršiši
PN,pár-kà,1,1,lexicon; onomasticon,Parka
PN,ha-ša-le,1,1,lexicon,Ḫašale
PN,ša-da-ag-dí,1,1,lexicon; onomasticon,Šaddagdi
PN,ša-da-ag-di,1,1,lexicon; onomasticon,Šaddagdi
PN,ištar-pí-la-ah-ma,1,1,lexicon; onomasticon,Ištar-pilah; Ištar-pilaḫ
PN,šu-zu-zu-ma,1,1,lexicon; onomasticon,Šuzuzu
PN,me-ra-lì,1,1,lexicon; onomasticon,Mera-ilī
PN,ah-ba-áš-tí-ma,1,1,lexicon,Aḫ-bāštī
PN,kà-bi-a,1,1,lexicon,Gabiā
PN,iš-ma-a-šur-ma,1,1,lexicon; onomasticon,Išme-Aššur
PN,zu-re-i,1,1,lexicon; onomasticon,Suen-rē'ī
PN,a-šùr-du-gu5-ul,1,1,lexicon; onomasticon,Aššur-dugul
PN,e-lá-a-ma,1,1,lexicon,Elāya
PN,a-šùr-ma-sú-wi,1,1,lexicon; onomasticon,Aššur-massu'ī
PN,wa-wa-li,1,1,lexicon; onomasticon,Wawali
PN,nu-na-pì-iš,1,1,lexicon,Nunapiš
PN,nu-ur-zu,1,1,lexicon; onomasticon,Nūr-Suen
PN,da-di-a,1,1,lexicon; onomasticon,Dadia; Dādia
PN,sú-in-na-da-ma,1,1,lexicon; onomasticon,Suen-nādā
PN,a-zu-kà-a,1,1,lexicon; onomasticon,Azuka; Azukā
PN,puzur4-a-mu-ri-ma,1,1,lexicon; onomasticon,Puzur-Amurru
PN,a-šùr-ša-dí-lí-ma,1,1,lexicon; onomasticon,Aššur-šad-ilī
PN,e-nu-um-be-lim,1,1,lexicon,Ennam-Bēlu
PN,ba-qú-ni-im,1,1,lexicon,Baqqunu
PN,hu-bu-zi,1,1,lexicon,Ḫubuzi
PN,ku-uš-mu-um,1,1,lexicon,Kušmu
PN,ištar-ba-áš-tí,1,1,lexicon; onomasticon,Ištar-bāštī
PN,bé-lí-a-ma,1,1,lexicon; onomasticon,Bēlia; Bēliā
PN,ha-tí-tum-ma,1,1,lexicon,Ḫadītu
PN,ma-nu-um-ba-lu-a-šùr,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,kà-na-ni,1,1,lexicon; onomasticon,Kanani; Kanāni
PN,pì-,1,1,onomasticon,Pititi
PN,lu-li-i-a,1,1,lexicon,Lulia
PN,{d}im.illat-at,1,1,lexicon; onomasticon,Adad-ellat
PN,ta-ra-wa-zi,1,1,lexicon; onomasticon,Darawazi
PN,ma-nu-um-me,1,1,lexicon,Mannume
PN,bu-da-a,1,1,lexicon; onomasticon,Buda; Budā
PN,e-na-su-in,1,1,lexicon,Ennam-Suen
PN,ištar-tù-li-id,1,1,lexicon; onomasticon,Ištar-tūlid
PN,ku-us-ku-sí-im,1,1,lexicon,Kuzkuzu
PN,áb-du-a-ta-ma,1,1,lexicon; onomasticon,Abduata
PN,sá-li,1,1,lexicon; onomasticon,Sali
PN,ab-du-ma,1,1,lexicon,Abdu
PN,kàr-wa,1,1,lexicon,Qarwiā
PN,šu-mì-a-wi,1,1,lexicon; onomasticon,Šumiawa
PN,la-li-im,1,1,lexicon,Lālu
PN,ú-zu-bi4-iš-ku-um,1,1,lexicon,Uṣup-išku
PN,li-li,1,1,lexicon,Lillu
PN,ku-bi-ku,1,1,lexicon,Kubiku
PN,dingir-e-mu-qí,1,1,lexicon; onomasticon,Ilī-emūqī
PN,ki-ki-a,1,1,lexicon,Kikia
PN,kà-ma-li-a,1,1,lexicon,Gamaliā
PN,ta-bi-a,1,1,lexicon; onomasticon,Tabia
PN,a-lu-lu-ur,1,1,lexicon; onomasticon,Alulur
PN,ta-ri-iš-ma-tum,1,1,lexicon,Tariš-mātu
PN,a-bu-za,1,1,lexicon; onomasticon,Abuza
PN,iš-me-lim,1,1,lexicon; onomasticon,Išme-ilī
PN,a-kà-dí-a-ma,1,1,lexicon; onomasticon,Akatia
PN,u4-ra-ni,1,1,lexicon; onomasticon,Urāni
PN,wa-ša-na-lam,1,1,lexicon,Ušinalu
PN,ìr-ad-a-šùr,1,1,lexicon; onomasticon,Warad-Aššur
PN,a-šùr-kàr-wa,1,1,lexicon; onomasticon,Aššur-karwa
PN,ma-nu,1,1,lexicon,Mannu
PN,i-šar-ki-it-a-šùr,1,1,lexicon,Išār-kitt-Aššur
PN,šu-ul-mì-ša-a-šùr,1,1,lexicon; onomasticon,Šulmum-ša-Aššur
PN,ku-a-li,1,1,lexicon,Kualu
PN,sí-li-a,1,1,lexicon; onomasticon,Ṣillia; Ṣilliā
PN,a-zu-ta-a-a,1,1,lexicon,Azutā
PN,na-áb-sú-in-ma,1,1,lexicon; onomasticon,Nabi-Suen
PN,a-gu5-ú-a,1,1,lexicon; onomasticon,Agua
PN,ma-sà-a,1,1,lexicon; onomasticon,Maza; Mazā
PN,ta-ki-i,1,1,lexicon,Daqqu
PN,ṭá-ki-i,1,1,lexicon,Daqqu
PN,i-di-a-bi4-im,1,1,lexicon,Iddin-abu
PN,ì-lí-tù-ra-am,1,1,lexicon,Ilī-tūra
PN,hu-ma-ša-na,1,1,lexicon,Ḫumašana
PN,ì-lí-úṣ-ra-ni,1,1,lexicon; onomasticon,Ilī-uṣranni
PN,en-na-a-šùr,1,1,lexicon; onomasticon,Ennam-Aššur
PN,qàr-da-a,1,1,lexicon,Qardā
PN,sú-en-na-da,1,1,lexicon; onomasticon,Suen-nādā
PN,ku-ni-li,1,1,lexicon; onomasticon,Kunila
PN,ki-ta,1,1,lexicon; onomasticon,Kida; Kidā
PN,é-lá-ma,1,1,lexicon; onomasticon,Elamma
PN,en-na-núm,1,1,lexicon,Ennānu
PN,ak-ta,1,1,lexicon; onomasticon,Agta
PN,na-na-a-ma,1,1,lexicon; onomasticon,Nanā
PN,lu-ra-bi4-a-ku,1,1,lexicon; onomasticon,Lurabaku
PN,a-ni-ni-im,1,1,lexicon,Anninu
PN,ma-nu-ba-lu-a-šur,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,pu-us-qá-nim,1,1,lexicon,Pušqānu
PN,dan-dingir,1,1,lexicon; onomasticon,Dan-ili; Dān-ilī
PN,šu-ma-am-ni-ir-ší,1,1,lexicon; onomasticon,Šumam-lirši
PN,pu-uš-qá-nim,1,1,lexicon,Pušqānu
PN,ku-ki-dí,1,1,lexicon,Kukidi
PN,e-lá-ba-a,1,1,lexicon,Elabā
PN,ì-lí-ba-ni-ma,1,1,lexicon; onomasticon,Ilī-bāni; Ilī-bānī
PN,ša-ba-na-tum,1,1,lexicon,Šabanātu
PN,ba-ši,1,1,lexicon; onomasticon,Baši
PN,šu-lu-um-ur-dí,1,1,lexicon; onomasticon,Šalim-wardī
PN,ša-lim-wa-ar-du,1,1,lexicon; onomasticon,Šalim-wardī
PN,ša-lim-ma-hi-im,1,1,lexicon; onomasticon,Šalim-ahu; Šalim-aḫu
PN,ší-ma-ta-nim,1,1,lexicon,Šimat-Anu
PN,du-ni-a,1,1,lexicon,Dunniā
PN,zu-ni-a,1,1,lexicon; onomasticon,Zunia; Zuniā
PN,a-ga,1,1,lexicon; onomasticon,Aga; Agā
PN,i-dí-na-bu-um-ma,1,1,lexicon,Iddin-abu
PN,man.sa.tu,1,1,lexicon; onomasticon,Puzur-Šadue; Puzur-šaduē
PN,du-uk-li,1,1,lexicon; onomasticon,Dukli
PN,ni-wa-la,1,1,lexicon; onomasticon,Niwala
PN,a-šùr-gi-im-lí-ma,1,1,lexicon; onomasticon,Aššur-gimlī
PN,i-dí-ku-bi,1,1,lexicon,Iddin-Kūbu
PN,ú-zu-bi-iš-kum,1,1,lexicon,Uṣup-išku
PN,ša-a-am,1,1,lexicon,Šam
PN,a-šur-du-ri,1,1,lexicon; onomasticon,Aššur-dūrī
PN,ta-ší-im-ma,1,1,lexicon; onomasticon,Tašima
PN,ki-nam-a-šùr,1,1,lexicon; onomasticon,Kēna-Aššur
PN,tù-ur-ištar,1,1,lexicon; onomasticon,Tūr-Ištar
PN,ba-ba-lim,1,1,lexicon,Babali
PN,a-bu-mì-lúm-ma,1,1,lexicon,Abum-ilu
PN,pa-zu-zu,1,1,lexicon; onomasticon,Pazuzu
PN,pá-zu-zu,1,1,lexicon; onomasticon,Pazuzu
PN,šé-ep-ištar-ma,1,1,lexicon; onomasticon,Šēp-Ištar
PN,hu-a,1,1,lexicon,Ḫua
PN,ištar-pu-úz-ri,1,1,lexicon; onomasticon,Ištar-puzrī
PN,zi-kur-ì-lí,1,1,lexicon; onomasticon,Zikur-ilī
PN,ba-lá,1,1,lexicon,Balā
PN,i-dí-ištar-ma,1,1,lexicon; onomasticon,Iddin-Ištar
PN,i-dí-ku-ba-am,1,1,lexicon,Iddin-Kūbu
PN,ú-ṣur-ša-ištar-ma,1,1,lexicon; onomasticon,Uṣur-ša-Ištar
PN,a-di-da,1,1,lexicon; onomasticon,Adida
PN,šu-li-i,1,1,lexicon; onomasticon,Šuli
PN,tù-ta-a-ma,1,1,lexicon; onomasticon,Duda; Dudā
PN,i-sá-li-a,1,1,lexicon; onomasticon,Isālia
PN,ar-nu-id,1,1,lexicon; onomasticon,Arnuid
PN,{d}muš-mu-ta-bi-il5,1,1,lexicon,Niraḫ-muttabbil
PN,nu-ur-sú-in,1,1,lexicon; onomasticon,Nūr-Suen
PN,bur-ištar,1,1,lexicon; onomasticon,Būr-Ištar
PN,e-na-na-at-a-šùr,1,1,lexicon; onomasticon,Ennanāt-Aššur
PN,tù-ùh-tù-ha-ni,1,1,lexicon,Tuḫtuḫannu
PN,a-ra-ša,1,1,lexicon; onomasticon,Arašu
PN,ú-šu-ha-ta,1,1,lexicon,Ušiḫata
PN,a-ku-ku,1,1,lexicon,Akuku
PN,a-ba-sí-a,1,1,lexicon,Abazia
PN,za-za,1,1,lexicon; onomasticon,Zaza; Zazā
PN,en-nu-um-be-lúm,1,1,lexicon,Ennam-Bēlu
PN,{d}li-i-ba-a,1,1,lexicon,Libbā
PN,ili5-mì-tí,1,1,lexicon; onomasticon,Ilum-imittī
PN,ù-ṣú-ur-ša-ištar,1,1,lexicon; onomasticon,Uṣur-ša-Ištar
PN,šé-pá-lim,1,1,lexicon,Šēp-āli
PN,ku-lu-uk-lu,1,1,lexicon; onomasticon,Kuluklu
PN,ì-lí-tab.ba,1,1,lexicon; onomasticon,Ilī-tappā
PN,en-na-be-lí,1,1,lexicon,Ennam-Bēlu
PN,bu-zu-zu-um,1,1,onomasticon,Buzuzum
PN,tù-pì-zi,1,1,lexicon,Tupezi
PN,a-sú-a,1,1,lexicon; onomasticon,Azua
PN,a-šu-a,1,1,lexicon; onomasticon,Ašua
PN,a-šùr-ni-šu-um,1,1,lexicon; onomasticon,Aššur-nīšu
PN,bu-ur-ištar,1,1,lexicon; onomasticon,Būr-Ištar
PN,ku-ur-ku-ri-im,1,1,lexicon,Kurkūru
PN,zu-mu-ú,1,1,lexicon,Zumua
PN,kà-ar-zi-li-li,1,1,lexicon; onomasticon,Karzilili
PN,{d}utu-ṣú-lu-li,1,1,lexicon,Šamaš-ṣululī
PN,sà-sa-lim,1,1,lexicon,Zazalu
PN,ur-da-a-šur,1,1,lexicon; onomasticon,Warad-Aššur
PN,ma-lik-dingir-šu,1,1,lexicon; onomasticon,Malik-ilšu
PN,du-uk-ší-im,1,1,lexicon,Dukšu
PN,i-da-a,1,1,onomasticon,Idaya; Idāya
PN,kà-ki-a,1,1,lexicon,Kakkiā
PN,za-ga-al-i,1,1,lexicon; onomasticon,Zagalu
PN,i-dí-in-ni-ra-ah,1,1,lexicon; onomasticon,Iddin-Nirah; Iddin-Niraḫ
PN,e-a,1,1,lexicon,Ea
PN,ša-ra-ma-té-en,1,1,lexicon,Šarra-matēn
PN,{d}en.zu,1,1,lexicon,Suen
PN,{d}kal,1,1,lexicon,Kurunta
PN,ni-ma,1,1,lexicon,Nimā
PN,ku-ra-<gap>,1,1,onomasticon,Kura-<gap>
PN,a-mu-ur-ša-ra-sú,1,1,lexicon; onomasticon,Amur-šarrassa
PN,zi-zi-zi-i,1,1,lexicon; onomasticon,Zizizi
PN,ni-sà-ba,1,1,lexicon,Nisaba
PN,ha-lu-a,1,1,lexicon,Ḫaluwa
PN,du-li,1,1,lexicon; onomasticon,Tuli
PN,a-nu-ni-tim,1,1,lexicon,Anuniti
PN,a-šu-ri-tim,1,1,lexicon,Aššuritu
PN,iš-ta-ar,1,1,lexicon,Ištar
PN,{d}utu-ub-lá-am,1,1,lexicon,Šamaš-ubla
PN,za-hu-lá,1,1,lexicon,Zaḫula
PN,ir-i-bu-um,1,1,lexicon; onomasticon,Iribu
PN,ma-du-wa,1,1,lexicon,Madua
PN,i-dí-dingir,1,1,lexicon,Iddin-ilu
PN,ta-li,1,1,lexicon,Tali
PN,ni-ku-ur,1,1,lexicon,Nikur
PN,kà-ba-a,1,1,lexicon,Kabā
PN,ba-da-tí-a,1,1,lexicon,Badadu
PN,a-áb-du-a-ta,1,1,lexicon; onomasticon,Abduata
PN,hu-tí-a,1,1,onomasticon,Hutia
PN,tí-wa-ša-hi-ar,1,1,lexicon,Tiwašaḫiar
PN,hu-ta-ar,1,1,lexicon,Ḫudari
PN,tù-šu,1,1,lexicon; onomasticon,Tušu
PN,a-lá-kà,1,1,lexicon; onomasticon,Alayakaya
PN,sà-ah-ri-lí,1,1,lexicon,Saḫri-ilī
PN,ku-ku-lá-num,1,1,lexicon,Kukurānu
PN,i-ri-ší-im-ma,1,1,lexicon,Erišu
PN,puzur4-ni-ra-ah,1,1,lexicon; onomasticon,Puzur-Nirah; Puzur-Niraḫ
PN,a-ni-nam,1,1,lexicon; onomasticon,Aninam
PN,ú-ra,1,1,lexicon,Urā
PN,a-sá-a,1,1,lexicon; onomasticon,Asa; Asā
PN,a-sà-a,1,1,lexicon; onomasticon,Asa; Asā
PN,i-du-a,1,1,lexicon; onomasticon,Idua
PN,ha-ar-šu-nu-ma-an-ma,1,1,lexicon; onomasticon,Haršunuman; Ḫaršunuman
PN,ša-lim-wa-ar-dí-e,1,1,lexicon; onomasticon,Šalim-wardī
PN,en-um-a-a,1,1,lexicon,Ennamā
PN,dí-la-a,1,1,lexicon,Dilā
PN,ba-lu-a,1,1,lexicon; onomasticon,Balua
PN,ili5-me-ta-ak,1,1,lexicon; onomasticon,Ilī-mētak
PN,a-du-dum,1,1,lexicon; onomasticon,Adudu
PN,ga-nu-nu-ma,1,1,lexicon,Kannunu
PN,a-mur-na-hu-uš-ma,1,1,lexicon,Amur-naḫuš
PN,ba-ba-lá,1,1,lexicon; onomasticon,Babala
PN,ili5-mì-šar,1,1,lexicon,Ilī-mēšar
PN,sú-hu-ki-im,1,1,lexicon,Zukuḫu
PN,ta-ri-iš-ma-tim,1,1,lexicon,Tariš-mātu
PN,ha-wi-li-im,1,1,lexicon; onomasticon,Hawilia; Ḫawilia
PN,zu-na-na-dí,1,1,lexicon,Zunanadi
PN,hi-pá,1,1,lexicon,Ḫiba
PN,la-ma-sí,1,1,lexicon; onomasticon,Lamassī
PN,lu-zi-ni,1,1,lexicon; onomasticon,Luzina
PN,i-da,1,1,lexicon; onomasticon,Ida; Idā
PN,en-nam-sú-in,1,1,lexicon,Ennam-Suen
PN,dá-mì-iq-pì-a-šur-ma,1,1,lexicon; onomasticon,Damiq-pi-Aššur; Damiq-pī-Aššur
PN,en-na-nàm,1,1,lexicon,Ennānu
PN,be-lum-ra-bi4,1,1,lexicon; onomasticon,Bēlum-rabi
PN,be-lum-ra-bi4-ma,1,1,lexicon; onomasticon,Bēlum-rabi
PN,puzur4-lá-ah,1,1,lexicon; onomasticon,Puzur-lah; Puzur-laḫ
PN,za-ak-ri-im,1,1,lexicon,Zakru
PN,ìr-ì-lí-šu,1,1,lexicon,Warad-ilšu
PN,in-ba-a-šùr,1,1,lexicon; onomasticon,Inab-Aššur
PN,a-a-a,1,1,lexicon; onomasticon,Aya
PN,a-šur-kàr-wa,1,1,lexicon; onomasticon,Aššur-karwa
PN,ša-ak-tù-nu-a,1,1,onomasticon,Šaktunuwa
PN,zi-ri,1,1,lexicon; onomasticon,Ziri
PN,i-bi4-zu,1,1,lexicon; onomasticon,Ibbi-Suen
PN,ma-num-ba-lum-a-šùr,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,a-ri-a,1,1,lexicon; onomasticon,Aria
PN,a-zi-da-a,1,1,lexicon; onomasticon,Azida
PN,li-pì-it-ištar,1,1,lexicon; onomasticon,Lipit-Ištar
PN,ṣú-li-a,1,1,lexicon,Zuliā
PN,ma-nu-um-ba-lúm-a-šùr,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,ab-ša-lim-ma,1,1,lexicon,Abum-šali
PN,ša-lim-a-ar-dí,1,1,lexicon; onomasticon,Šalim-wardī
PN,ni-zi-im,1,1,lexicon,Nizu
PN,šu-en.líl-ma,1,1,lexicon; onomasticon,Šu-Enlil
PN,šu-en.líl,1,1,lexicon; onomasticon,Šu-Enlil
PN,a-zu-na-a,1,1,lexicon; onomasticon,Azuna; Azunā
PN,šu-ul-mu-ša-a-šùr,1,1,onomasticon,Šulmuša-Aššur
PN,šu-ul-mu-ša-a-šur,1,1,lexicon; onomasticon,Šulmum-ša-Aššur
PN,ili5-pì-ú-ṣú-ur,1,1,lexicon; onomasticon,Ilī-pī-uṣur
PN,e-nu-um-a-šur,1,1,lexicon; onomasticon,Ennam-Aššur
PN,pì-lá-ah-a-nim,1,1,lexicon,Pilaḫ-Anu
PN,šu-ul-mì-im-ša-a-šur,1,1,lexicon; onomasticon,Šulmum-ša-Aššur
PN,a-gi5-a,1,1,lexicon,Agiā
PN,ha-ma-ar,1,1,lexicon; onomasticon,Hamar; Ḫamar
PN,šu-na-a,1,1,lexicon,Šunau
PN,e-wa-ar-nim,1,1,lexicon,Ewarnu
PN,a-šur-ta-ak-lá-ak,1,1,lexicon; onomasticon,Aššur-taklaku; Aššur-taklāku
PN,tù-ša-lá,1,1,lexicon; onomasticon,Tušala
PN,tù-ša-la,1,1,onomasticon,Tušara
PN,ú-ra-ha-zi,1,1,lexicon,Uraḫazi
PN,a-bi4-e-dim,1,1,lexicon,Abī-wēdu
PN,ta-mu-ri-a,1,1,lexicon; onomasticon,Tamuria; Tamuriā
PN,šu-{d}utu,1,1,lexicon; onomasticon,Šu-Šamaš
PN,sí-ki-le-i,1,1,lexicon; onomasticon,Sikili
PN,ha-na-nim,1,1,lexicon; onomasticon,Hannānum; Ḫannānum
PN,a-lá-bu-um-ma,1,1,lexicon,Ali-abu
PN,ì-lí-iš-tí-kál-ma,1,1,lexicon; onomasticon,Iliš-tikal
PN,ú-zu-ú-a,1,1,lexicon; onomasticon,Uzua
PN,hu-ru-bi,1,1,lexicon; onomasticon,Hurubi; Ḫurubi
PN,en-nu-re-ṣí-im,1,1,lexicon,Ennam-rēṣu
PN,en-nu-re-ṣa-ma,1,1,lexicon,Ennam-rēṣu
PN,a-zu-za-a-ma,1,1,lexicon; onomasticon,Azuza
PN,zi-zi-im,1,1,lexicon,Zizu
PN,e-lam-ma,1,1,lexicon; onomasticon,Elamma
PN,ha-šu-i-li,1,1,lexicon; onomasticon,Hašuili; Ḫašuili
PN,mu-a-ni-kà,1,1,lexicon; onomasticon,Muanika
PN,a-zu-ul,1,1,lexicon; onomasticon,Azul
PN,šu-li-ma-an,1,1,lexicon; onomasticon,Šuliman
PN,a-zi-ta-ri-a,1,1,lexicon; onomasticon,Azitaria
PN,lu-ur-me-a,1,1,onomasticon,Lurmia
PN,ha-šu-ì-lí,1,1,lexicon; onomasticon,Hašuili; Ḫašuili
PN,ta-zi-za,1,1,lexicon; onomasticon,Taziza
PN,ká-zi-a,1,1,lexicon,Gaziā
PN,ga-ta-tim,1,1,lexicon,Qātātu
PN,a-šur-en-nam,1,1,lexicon,Aššur-enna
PN,ha-am-ha-am-tim,1,1,lexicon,Ḫamḫamtu
PN,a-mu-ú-a,1,1,lexicon; onomasticon,Amua
PN,a-da-da-a,1,1,lexicon; onomasticon,Adadā
PN,be-be-e,1,1,lexicon; onomasticon,Bebe
PN,mar-ku-tí,1,1,lexicon; onomasticon,Markuti
PN,i-la-a-a,1,1,lexicon,Ilā
PN,kà-lá-na-šar,1,1,lexicon; onomasticon,Kalanašar
PN,uš-ta-ah-šu-šar,1,1,lexicon; onomasticon,Uštahšušar; Uštaḫšušar
PN,en-na-ma,1,1,lexicon,Innā
PN,šu-hu-bu-ur-ma,1,1,lexicon; onomasticon,Šu-Hubur; Šu-Ḫubur
PN,ta-áš-me-tum,1,1,lexicon,Tašmētu
PN,{d}e-šu-ba-ni,1,1,lexicon,Ešu-bānī
PN,be-lá-num-ma,1,1,lexicon,Bēlānu
PN,dingir-ra-bi,1,1,lexicon; onomasticon,Ilī-rabi
PN,sà-ba-sí-a-ma,1,1,lexicon; onomasticon,Sabasia; Sabasiā
PN,ba-qú-nim,1,1,lexicon,Baqqunu
PN,ì-lí-iš-ti-kál,1,1,lexicon; onomasticon,Iliš-tikal
PN,da-dim,1,1,lexicon,Dādu
PN,ú-zu,1,1,lexicon,Uzu
PN,ki-da,1,1,lexicon; onomasticon,Kida; Kidā
PN,šu-kà-tim,1,1,lexicon,Šukkatu
PN,ṣa-lá-mì-im-ma,1,1,lexicon,Ṣalamu
PN,a-ku,1,1,lexicon; onomasticon,Aku
PN,a-šùr-im-mì-tí,1,1,lexicon; onomasticon,Aššur-imittī
PN,a-lá-bu-ma,1,1,lexicon,Ali-abu
PN,zu-zu-wa,1,1,lexicon; onomasticon,Zuzua; Zuzuā
PN,za-li-dí,1,1,lexicon; onomasticon,Zalidi
PN,lá-qé-pu-ma,1,1,lexicon,Lā-qēpu
PN,dan-ni-lí,1,1,lexicon; onomasticon,Dan-ili; Dān-ilī
PN,wa-šu-na-lam5-ma,1,1,lexicon,Ušinalu
PN,puzur4.sá.tu,1,1,lexicon; onomasticon,Puzur-Šadue; Puzur-šaduē
PN,wa-ar-dí-li-šu,1,1,lexicon,Warad-ilšu
PN,e-dí-a-šur,1,1,lexicon; onomasticon,Iddin-Aššur
PN,en-na-bi-lam,1,1,lexicon,Ennam-Bēlu
PN,a-šur-mu-ta-bi4-il5-ma,1,1,lexicon,Aššur-muttabbil
PN,iš-du-ki-in,1,1,lexicon; onomasticon,Išdu-kēn
PN,kur-bi4-ì-lí-ma,1,1,lexicon; onomasticon,Kurub-ilī
PN,ì-li-ma-lik,1,1,lexicon; onomasticon,Ilī-mālik
PN,bu-ut-qí-im,1,1,lexicon,Butqu
PN,e-ri-mu-ša,1,1,lexicon,Evri-muža
PN,kà-ba-tim,1,1,lexicon,Kapādu
PN,bi-za-lá,1,1,lexicon,Bezala
PN,bi-zi-lá,1,1,lexicon,Bezila
PN,ma-nu-ba-lu-um-a-šur,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,e-ni-<gap>,1,1,onomasticon,Eni-<gap>
PN,a-šur-ma-sú-wi-ma,1,1,lexicon; onomasticon,Aššur-massu'ī
PN,i-pí-lí-is,1,1,lexicon; onomasticon,Ippilis; Ippiliš
PN,dug-ṣí-li-a-šur,1,1,lexicon; onomasticon,Ṭāb-ṣill-Aššur
PN,šu-pè-e-nu-ma-an,1,1,lexicon,Šuppi-numan
PN,be-lu-lu-ma,1,1,lexicon; onomasticon,Bilulu
PN,tù-wa-ra-a-ah-šu,1,1,lexicon,Tuwar-aḫšu
PN,a-šùr-da-an,1,1,lexicon; onomasticon,Aššur-dan; Aššur-dān
PN,ú-ba-ar-za-a,1,1,lexicon,Ubarzā
PN,áš-du-na-ni,1,1,lexicon,Ašdunāni
PN,ba-za-za-a-a,1,1,lexicon; onomasticon,Bazaza; Bazāza
PN,hu-ur-du-na-ni,1,1,lexicon; onomasticon,Hurdunani; Ḫurdunani
PN,na-na-li-i,1,1,lexicon; onomasticon,Nanali; Nanalī
PN,ha-šu-ta-a-li-i,1,1,lexicon; onomasticon,Hašutayali; Ḫašutayali
PN,du-me-ni,1,1,lexicon; onomasticon,Dumeni
PN,ú-a-na-me-a,1,1,lexicon; onomasticon,Uwanamea
PN,kà-za-ak-zi-tí-iš,1,1,lexicon; onomasticon,Kazakzitiš
PN,ar-ši-ah,1,1,lexicon; onomasticon,Arši-ah; Arši-aḫ
PN,ku-lu-ma-an,1,1,onomasticon,Kuluman
PN,ga-lu,1,1,lexicon,Galulu
PN,ki-li-nu-ma-an,1,1,lexicon,Kilinuman
PN,ṣí-li-a-ma,1,1,lexicon; onomasticon,Ṣillia; Ṣilliā
PN,uš-ha-dí,1,1,lexicon,Ušiḫata
PN,ku-bi-e-a,1,1,lexicon; onomasticon,Kubia; Kūbiā
PN,{d}a-šur-sipa,1,1,lexicon,Aššur-rē'ī
PN,a-ba-ba-a-a-ma,1,1,lexicon; onomasticon,Ababa
PN,ba-ba-a-a,1,1,lexicon,Babā
PN,ší-na-na-tim,1,1,lexicon,Šinunuti
PN,ku-du-du-ma,1,1,lexicon; onomasticon,Kududu
PN,kà-na-a,1,1,lexicon,Ganā
PN,pí-it-ha-na,1,1,lexicon; onomasticon,Pithana; Pitḫana
PN,pì-it-ha-na,1,1,lexicon; onomasticon,Pithana; Pitḫana
PN,pì-lá-ah-sú-in,1,1,lexicon,Pilaḫ-Suen
PN,ka-zi-a,1,1,lexicon,Gaziā
